order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2016-117919,2016-08-27,TB-21355,Corporate,Office Supplies,Storage,14.16,1,"1.062,00"
CA-2016-117919,2016-08-27,TB-21355,Corporate,Office Supplies,Paper,79.92,5,"27.972,00"
CA-2015-142475,2015-12-03,BS-11380,Corporate,Office Supplies,Binders,"590.352,00",6,"2.066.232,00"
CA-2016-134516,2016-09-20,FM-14215,Corporate,Furniture,Furnishings,"17.088,00",2,"1.068,00"
CA-2016-134516,2016-09-20,FM-14215,Corporate,Furniture,Chairs,"98.392,00",1,"-110.691,00"
CA-2017-105193,2017-03-25,JL-15835,Consumer,Office Supplies,Art,"43.962,00",5,"2.898.232,00"
CA-2015-168634,2015-12-06,AF-10870,Consumer,Office Supplies,Appliances,7.78,2,"-610.653,00"
CA-2017-117198,2017-08-31,BG-11035,Consumer,Technology,Accessories,659.9,2,"217.767,00"
CA-2015-145828,2015-10-05,MB-17305,Consumer,Technology,Accessories,53.04,3,"-4.641,00"
CA-2017-121027,2017-08-18,HW-14935,Corporate,Technology,Accessories,843.9,2,"371.316,00"
CA-2017-121027,2017-08-18,HW-14935,Corporate,Technology,Accessories,1496.16,9,"224.424,00"
CA-2016-147431,2016-02-02,AB-10105,Consumer,Office Supplies,Storage,117.96,2,"5.898,00"
CA-2016-158001,2016-08-23,JP-15460,Corporate,Office Supplies,Art,"43.911,00",5,"8.733,00"
CA-2016-158001,2016-08-23,JP-15460,Corporate,Office Supplies,Appliances,"-313.894,00",5,"281.016,00"
CA-2016-158001,2016-08-23,JP-15460,Corporate,Office Supplies,Art,29.34,6,"2.673.028,00"
CA-2017-125745,2017-06-30,DV-13045,Corporate,Furniture,Furnishings,19.52,2,"5.368,00"
CA-2015-101154,2015-09-18,CM-12190,Consumer,Office Supplies,Storage,443.92,4,"2.514.544,00"
US-2016-124163,2016-09-25,SC-20695,Corporate,Technology,Accessories,499.95,5,"1.749.825,00"
US-2016-124163,2016-09-25,SC-20695,Corporate,Office Supplies,Art,"43.924,00",1,"-571.238,00"
US-2016-124163,2016-09-25,SC-20695,Corporate,Furniture,Chairs,201.96,2,50.49
US-2016-124163,2016-09-25,SC-20695,Corporate,Furniture,Furnishings,68.64,11,17.16
CA-2016-121748,2016-10-24,VW-21775,Corporate,Technology,Accessories,"100,00",4,"21,00"
CA-2016-121748,2016-10-24,VW-21775,Corporate,Technology,Accessories,359.98,2,"215.988,00"
CA-2014-126683,2014-09-29,PP-18955,Home Office,Furniture,Furnishings,6.16,2,"2.800.712,00"
CA-2014-126683,2014-09-29,PP-18955,Home Office,Furniture,Tables,2348.82,9,"3.992.994,00"
CA-2017-148810,2017-06-26,DR-12880,Corporate,Office Supplies,Labels,"13.872,00",6,"1.796.355,00"
CA-2017-148810,2017-06-26,DR-12880,Corporate,Furniture,Chairs,"273.552,00",3,"-136.776,00"
US-2016-146066,2016-08-21,RB-19465,Home Office,Furniture,Tables,"815.292,00",9,"-339.705,00"
CA-2014-127614,2014-02-11,NF-18385,Consumer,Technology,Accessories,234.45,3,"103.158,00"
CA-2014-127614,2014-02-11,NF-18385,Consumer,Furniture,Tables,1256.22,6,"753.732,00"
CA-2014-127614,2014-02-11,NF-18385,Consumer,Office Supplies,Binders,17.46,2,"59.384,00"
CA-2016-101742,2016-09-23,CR-12580,Home Office,Office Supplies,Binders,"10.528,00",7,"1.807.282,00"
CA-2015-134943,2015-12-05,SU-20665,Home Office,Office Supplies,Binders,152.8,5,76.4
CA-2017-123022,2017-09-03,SC-20050,Home Office,Office Supplies,Binders,82.56,5,"28.896,00"
CA-2017-123022,2017-09-03,SC-20050,Home Office,Technology,Accessories,284.97,3,"85.491,00"
CA-2017-113208,2017-03-26,ML-18040,Corporate,Furniture,Furnishings,60.84,3,"231.192,00"
CA-2014-154893,2014-12-21,GM-14440,Consumer,Furniture,Chairs,1325.76,6,"149.148,00"
CA-2014-154893,2014-12-21,GM-14440,Consumer,Furniture,Chairs,572.16,3,35.76
CA-2014-147900,2014-09-23,JK-15640,Home Office,Office Supplies,Paper,"44.071,00",9,"44.053,00"
CA-2017-106355,2017-04-02,AT-10435,Home Office,Office Supplies,Art,"44.176,00",4,"2.561.113,00"
CA-2016-127985,2016-04-01,DB-12910,Home Office,Furniture,Furnishings,"43.928,00",4,"-337.422,00"
CA-2015-166604,2015-05-15,AH-10690,Corporate,Office Supplies,Envelopes,17.94,3,"2.193.860,00"
CA-2017-120719,2017-03-23,SJ-20125,Home Office,Office Supplies,Binders,34.76,5,"11.297,00"
CA-2017-127117,2017-04-14,HM-14860,Corporate,Furniture,Furnishings,74.45,5,"201.015,00"
CA-2015-104241,2015-01-04,AG-10495,Corporate,Furniture,Furnishings,192.22,14,"691.992,00"
CA-2017-168179,2017-11-02,JB-16000,Consumer,Office Supplies,Paper,19.44,3,"515.968,00"
CA-2017-142342,2017-07-17,AJ-10795,Corporate,Office Supplies,Paper,32.4,5,"15.552,00"
CA-2017-142342,2017-07-17,AJ-10795,Corporate,Office Supplies,Envelopes,57.9,5,28.95
CA-2017-142342,2017-07-17,AJ-10795,Corporate,Office Supplies,Storage,10.56,2,"0,00"
CA-2017-142342,2017-07-17,AJ-10795,Corporate,Furniture,Bookcases,"1.194.165,00",5,"210.735,00"
CA-2017-109099,2017-10-06,MM-18280,Corporate,Office Supplies,Paper,40.99,1,"200.851,00"
US-2014-134187,2014-11-04,TH-21235,Corporate,Office Supplies,Art,2.94,1,"7.938,00"
CA-2016-145261,2016-12-18,AH-10120,Home Office,Office Supplies,Binders,45.24,4,-30.16
CA-2016-145261,2016-12-18,AH-10120,Home Office,Office Supplies,Art,"18.688,00",4,"2.336,00"
CA-2016-145261,2016-12-18,AH-10120,Home Office,Office Supplies,Paper,"11.648,00",2,"2.175.446,00"
CA-2016-145261,2016-12-18,AH-10120,Home Office,Technology,Accessories,"112.776,00",3,"-84.582,00"
CA-2016-145261,2016-12-18,AH-10120,Home Office,Furniture,Tables,377.45,5,"-264.215,00"
CA-2016-145261,2016-12-18,AH-10120,Home Office,Office Supplies,Labels,"15.936,00",4,"-39.323,00"
CA-2016-145261,2016-12-18,AH-10120,Home Office,Technology,Phones,28.68,3,-7.17
CA-2016-108875,2016-09-24,CL-12700,Home Office,Furniture,Furnishings,21.44,2,"7.504,00"
CA-2016-108875,2016-09-24,CL-12700,Home Office,Office Supplies,Storage,"511.056,00",9,"-95.823,00"
CA-2016-141957,2016-07-21,JG-15310,Corporate,Office Supplies,Art,"18.656,00",2,"764.089,00"
CA-2016-141957,2016-07-21,JG-15310,Corporate,Office Supplies,Binders,"11.088,00",7,"-81.312,00"
CA-2016-141957,2016-07-21,JG-15310,Corporate,Office Supplies,Storage,"66.688,00",1,"4.168,00"
CA-2016-141957,2016-07-21,JG-15310,Corporate,Office Supplies,Storage,"99.488,00",2,"1.881.944,00"
CA-2016-142405,2016-06-11,SE-20110,Consumer,Office Supplies,Labels,14.62,2,"2.488.915,00"
CA-2016-142405,2016-06-11,SE-20110,Consumer,Office Supplies,Binders,"53.984,00",14,"175.448,00"
CA-2016-142405,2016-06-11,SE-20110,Consumer,Technology,Accessories,389.97,3,"1.325.898,00"
CA-2015-141012,2015-06-09,TG-21640,Consumer,Furniture,Furnishings,355.36,4,"923.936,00"
CA-2015-141012,2015-06-09,TG-21640,Consumer,Technology,Phones,"140.376,00",3,"2.131.404,00"
CA-2017-127922,2017-10-27,SH-19975,Corporate,Office Supplies,Envelopes,15.84,2,"5.544,00"
CA-2017-127922,2017-10-27,SH-19975,Corporate,Office Supplies,Paper,"8.448,00",2,2.64
CA-2016-146318,2016-01-22,MC-17275,Consumer,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2014-135993,2014-05-28,PJ-18835,Corporate,Technology,Phones,"57.408,00",6,"2.011.878,00"
CA-2014-135993,2014-05-28,PJ-18835,Corporate,Technology,Accessories,"44.009,00",4,"2.208,00"
CA-2014-126802,2014-12-29,ZC-21910,Consumer,Furniture,Furnishings,"38.976,00",3,"-506.688,00"
CA-2016-143924,2016-07-28,SC-20680,Home Office,Office Supplies,Fasteners,20.44,7,"9.198,00"
CA-2016-143924,2016-07-28,SC-20680,Home Office,Office Supplies,Paper,109.92,2,"538.608,00"
CA-2016-141551,2016-09-24,BP-11230,Consumer,Office Supplies,Binders,6.38,1,"2.720.359,00"
CA-2016-141551,2016-09-24,BP-11230,Consumer,Office Supplies,Paper,6.48,1,"-290.672,00"
CA-2014-164315,2014-04-02,RD-19585,Consumer,Office Supplies,Paper,15.84,3,"7.128,00"
CA-2014-164315,2014-04-02,RD-19585,Consumer,Technology,Phones,1049.93,7,"2.939.804,00"
CA-2014-164315,2014-04-02,RD-19585,Consumer,Office Supplies,Appliances,154.9,5,"40.274,00"
CA-2015-131072,2015-11-05,KL-16645,Consumer,Office Supplies,Binders,"98.352,00",3,"356.526,00"
CA-2014-131541,2014-07-28,CK-12205,Consumer,Office Supplies,Fasteners,14.32,5,"5.191,00"
CA-2014-131541,2014-07-28,CK-12205,Consumer,Furniture,Furnishings,"129.888,00",6,"2.917.894,00"
CA-2014-131541,2014-07-28,CK-12205,Consumer,Office Supplies,Envelopes,"48.944,00",7,"165.186,00"
CA-2015-119550,2015-12-26,RB-19705,Home Office,Furniture,Chairs,"275.058,00",3,"-903.762,00"
US-2015-138093,2015-12-10,KM-16225,Corporate,Office Supplies,Art,27.36,9,"410.778,00"
US-2015-138093,2015-12-10,KM-16225,Corporate,Office Supplies,Paper,44.75,5,"20.585,00"
US-2015-138093,2015-12-10,KM-16225,Corporate,Technology,Phones,134.99,1,"364.473,00"
US-2015-138093,2015-12-10,KM-16225,Corporate,Office Supplies,Paper,"43.947,00",5,"12.672,00"
US-2015-138093,2015-12-10,KM-16225,Corporate,Furniture,Chairs,542.94,3,"1.411.644,00"
CA-2016-126165,2016-05-05,AH-10465,Consumer,Furniture,Tables,"71.088,00",2,"-17.772,00"
CA-2017-126123,2017-10-14,AG-10765,Home Office,Office Supplies,Binders,"27.396,00",9,"-424.638,00"
CA-2017-126123,2017-10-14,AG-10765,Home Office,Office Supplies,Binders,"13.456,00",1,"-23.548,00"
CA-2016-143441,2016-11-05,EB-14170,Consumer,Office Supplies,Labels,11.84,1,4.44
CA-2017-148320,2017-11-03,PG-18895,Consumer,Office Supplies,Paper,35.88,6,"175.812,00"
CA-2016-125661,2016-11-24,CA-12055,Home Office,Office Supplies,Envelopes,"40.752,00",3,"15.282,00"
CA-2016-125661,2016-11-24,CA-12055,Home Office,Technology,Accessories,139.96,5,"-227.435,00"
US-2014-123519,2014-12-14,SS-20875,Consumer,Office Supplies,Art,"2.624,00",1,"2.952,00"
US-2014-123519,2014-12-14,SS-20875,Consumer,Furniture,Tables,136.53,1,"-523.365,00"
US-2014-123519,2014-12-14,SS-20875,Consumer,Technology,Accessories,263.96,1,"428.935,00"
CA-2014-155593,2014-11-03,RP-19390,Consumer,Office Supplies,Supplies,11.64,3,"677.952,00"
CA-2017-136000,2017-09-22,SC-20440,Corporate,Office Supplies,Binders,"40.176,00",3,"145.638,00"
US-2015-160857,2015-05-08,NW-18400,Consumer,Furniture,Furnishings,79.44,3,"301.872,00"
US-2015-160857,2015-05-08,NW-18400,Consumer,Office Supplies,Supplies,357.93,3,"-114.503,00"
US-2015-160857,2015-05-08,NW-18400,Consumer,Furniture,Chairs,"127.764,00",2,"21.294,00"
US-2015-160857,2015-05-08,NW-18400,Consumer,Technology,Copiers,"2.799.944,00",7,"10.149.797,00"
US-2015-160857,2015-05-08,NW-18400,Consumer,Office Supplies,Paper,19.44,3,"515.968,00"
CA-2017-115805,2017-07-31,KW-16435,Consumer,Technology,Phones,"36.792,00",1,"-185.816,00"
US-2014-143707,2014-03-01,HR-14770,Home Office,Technology,Phones,5.94,3,"1.511.376,00"
CA-2017-116939,2017-09-25,AG-10900,Consumer,Office Supplies,Storage,177.55,5,"479.385,00"
CA-2015-124107,2015-10-09,BM-11650,Corporate,Technology,Accessories,619.95,5,"111.591,00"
CA-2015-124107,2015-10-09,BM-11650,Corporate,Technology,Phones,29.16,3,"973.221,00"
CA-2015-124107,2015-10-09,BM-11650,Corporate,Office Supplies,Envelopes,57.96,7,"272.412,00"
CA-2015-124107,2015-10-09,BM-11650,Corporate,Office Supplies,Appliances,"29.403,00",3,"135.993,00"
CA-2017-126550,2017-03-29,RD-19720,Consumer,Office Supplies,Storage,81.4,5,"21.164,00"
CA-2015-138674,2015-11-14,KB-16585,Corporate,Office Supplies,Fasteners,8.72,5,"2.289,00"
CA-2015-138674,2015-11-14,KB-16585,Corporate,Technology,Accessories,"91.176,00",3,"1.347.107,00"
CA-2015-138674,2015-11-14,KB-16585,Corporate,Technology,Accessories,"159.968,00",4,"29.994,00"
CA-2016-165820,2016-09-26,DW-13585,Corporate,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2014-103191,2014-09-22,VG-21805,Corporate,Office Supplies,Storage,"331.536,00",3,"-82.884,00"
CA-2015-103933,2015-09-25,DR-12880,Corporate,Technology,Accessories,899.91,9,"3.959.604,00"
CA-2015-110548,2015-05-04,AH-10690,Corporate,Technology,Phones,"946.344,00",7,"118.293,00"
CA-2017-117324,2017-12-08,JP-15520,Consumer,Technology,Accessories,178.11,3,"320.598,00"
CA-2017-117324,2017-12-08,JP-15520,Consumer,Office Supplies,Appliances,1089.75,3,305.13
CA-2017-117324,2017-12-08,JP-15520,Consumer,Office Supplies,Labels,61.06,2,"280.876,00"
CA-2017-117324,2017-12-08,JP-15520,Consumer,Furniture,Bookcases,459.92,4,"413.928,00"
CA-2017-117324,2017-12-08,JP-15520,Consumer,Office Supplies,Paper,27.52,4,"1.714.055,00"
CA-2017-143574,2017-06-29,DR-12880,Corporate,Furniture,Bookcases,638.82,9,"1.852.578,00"
CA-2017-143574,2017-06-29,DR-12880,Corporate,Office Supplies,Supplies,30.69,3,"2.883.408,00"
CA-2017-143574,2017-06-29,DR-12880,Corporate,Furniture,Furnishings,25.16,2,"1.331.158,00"
CA-2014-111773,2014-06-29,JK-15625,Consumer,Office Supplies,Binders,13.92,3,"4.872,00"
CA-2014-148614,2014-01-20,MV-17485,Consumer,Office Supplies,Paper,19.36,2,"375.715,00"
CA-2014-148614,2014-01-20,MV-17485,Consumer,Furniture,Furnishings,"43.909,00",2,5.79
CA-2017-156139,2016-12-31,BP-11155,Consumer,Office Supplies,Binders,"38.376,00",3,"134.316,00"
US-2017-147886,2017-03-28,DH-13075,Corporate,Office Supplies,Paper,12.96,2,"586.002,00"
US-2017-147886,2017-03-28,DH-13075,Corporate,Furniture,Furnishings,26.48,1,"-465.774,00"
US-2017-147886,2017-03-28,DH-13075,Corporate,Technology,Machines,532.72,2,"53.272,00"
US-2017-147886,2017-03-28,DH-13075,Corporate,Office Supplies,Paper,26.72,4,"2.321.818,00"
US-2017-147886,2017-03-28,DH-13075,Corporate,Office Supplies,Paper,"43.941,00",3,"1.567.867,00"
US-2017-147886,2017-03-28,DH-13075,Corporate,Office Supplies,Storage,795.48,7,"2.793.558,00"
US-2017-147886,2017-03-28,DH-13075,Corporate,Furniture,Furnishings,21.56,7,"2.590.454,00"
CA-2016-113733,2016-12-08,LH-16900,Consumer,Technology,Phones,"249.584,00",2,"31.198,00"
CA-2016-113733,2016-12-08,LH-16900,Consumer,Technology,Accessories,"68.112,00",3,"178.794,00"
CA-2016-113733,2016-12-08,LH-16900,Consumer,Technology,Accessories,16.56,3,"-2.484,00"
CA-2017-104913,2017-11-18,DK-13090,Consumer,Technology,Phones,74.95,5,"367.255,00"
CA-2014-145800,2014-05-30,SS-20410,Consumer,Furniture,Tables,"355.455,00",3,"-1.848.366,00"
CA-2016-125850,2016-01-22,FP-14320,Consumer,Office Supplies,Labels,44.4,3,"43.883,00"
CA-2016-125850,2016-01-22,FP-14320,Consumer,Office Supplies,Labels,20.65,5,"9.499,00"
CA-2016-118514,2016-02-03,LC-17050,Consumer,Furniture,Chairs,866.4,4,"225.264,00"
CA-2015-150749,2015-03-29,AS-10240,Consumer,Office Supplies,Art,5.56,2,"933.562,00"
CA-2014-163748,2014-10-14,HG-15025,Consumer,Office Supplies,Appliances,3.16,4,"-8.532,00"
CA-2014-163748,2014-10-14,HG-15025,Consumer,Technology,Copiers,1999.96,5,"6.249.875,00"
CA-2015-119634,2015-08-11,BW-11065,Consumer,Furniture,Furnishings,"46.152,00",3,"-273.961,00"
CA-2015-149300,2015-11-22,BH-11710,Consumer,Technology,Machines,"32.985,00",3,"-19.791,00"
US-2016-111528,2016-12-30,JP-16135,Home Office,Office Supplies,Storage,481.32,4,"1.251.432,00"
US-2016-111528,2016-12-30,JP-16135,Home Office,Office Supplies,Binders,"6.384,00",1,"-129.263,00"
CA-2017-158169,2017-08-12,JM-16195,Consumer,Office Supplies,Appliances,542.94,3,"1.520.232,00"
CA-2017-158169,2017-08-12,JM-16195,Consumer,Furniture,Furnishings,54.92,4,"197.712,00"
CA-2015-162047,2015-11-03,FH-14365,Corporate,Furniture,Chairs,1448.82,10,"209.274,00"
CA-2015-117772,2015-09-10,MC-17575,Consumer,Office Supplies,Storage,353.88,6,"17.694,00"
US-2014-126340,2014-11-08,EB-13870,Consumer,Technology,Phones,"333.576,00",3,"250.182,00"
CA-2016-149685,2016-10-08,PM-19135,Home Office,Office Supplies,Labels,"60.144,00",6,"202.986,00"
CA-2017-126396,2017-09-08,AR-10345,Corporate,Technology,Accessories,85.2,6,"20.235,00"
CA-2015-154900,2015-02-25,SS-20875,Consumer,Office Supplies,Labels,3.15,1,"1.512,00"
CA-2015-154900,2015-02-25,SS-20875,Consumer,Office Supplies,Paper,22.72,4,"10.224,00"
CA-2015-103835,2015-09-24,SC-20440,Corporate,Furniture,Furnishings,14.91,3,"1.578.305,00"
CA-2015-103835,2015-09-24,SC-20440,Corporate,Office Supplies,Appliances,"-270.674,00",4,"3.358.548,00"
CA-2015-158939,2015-11-26,EA-14035,Corporate,Technology,Copiers,599.99,1,"2.339.961,00"
CA-2016-117408,2016-08-31,TP-21130,Consumer,Office Supplies,Storage,"23.968,00",2,"755.354,00"
CA-2016-142398,2016-04-12,BP-11290,Consumer,Furniture,Chairs,"638.288,00",7,"-319.144,00"
CA-2016-142398,2016-04-12,BP-11290,Consumer,Office Supplies,Binders,"13.208,00",1,"1.580.862,00"
CA-2016-105277,2016-12-04,LM-17065,Consumer,Office Supplies,Binders,"15.528,00",3,"5.823,00"
CA-2016-112060,2016-12-04,KT-16465,Consumer,Office Supplies,Paper,104.85,1,"50.328,00"
CA-2014-105270,2014-11-11,AP-10915,Consumer,Office Supplies,Art,30.48,3,"2.683.986,00"
CA-2014-105270,2014-11-11,AP-10915,Consumer,Furniture,Chairs,"112.648,00",1,"273.508,00"
US-2015-159513,2015-04-02,JD-15790,Consumer,Technology,Machines,"71.976,00",3,"242.919,00"
CA-2015-155586,2015-12-12,XP-21865,Consumer,Office Supplies,Art,2.21,1,"5.967,00"
CA-2015-155586,2015-12-12,XP-21865,Consumer,Office Supplies,Envelopes,15.52,4,"948.354,00"
CA-2015-155586,2015-12-12,XP-21865,Consumer,Office Supplies,Paper,36.44,4,"16.398,00"
CA-2017-141117,2017-10-02,JK-16090,Consumer,Furniture,Bookcases,"217.764,00",6,"-3.847.164,00"
CA-2017-141117,2017-10-02,JK-16090,Consumer,Office Supplies,Supplies,"39.072,00",6,"751.031,00"
CA-2017-141117,2017-10-02,JK-16090,Consumer,Office Supplies,Binders,"22.638,00",7,"-166.012,00"
CA-2017-141117,2017-10-02,JK-16090,Consumer,Office Supplies,Art,"95.144,00",7,"1.876.526,00"
CA-2017-115070,2017-04-10,MG-18205,Corporate,Furniture,Furnishings,12.32,5,"1.848,00"
CA-2017-115070,2017-04-10,MG-18205,Corporate,Office Supplies,Binders,"4.419,00",3,"-30.933,00"
CA-2017-140186,2017-09-29,PG-18820,Consumer,Office Supplies,Fasteners,"35,00",7,"44.059,00"
CA-2017-140186,2017-09-29,PG-18820,Consumer,Furniture,Chairs,"72.784,00",1,"0,00"
CA-2017-140186,2017-09-29,PG-18820,Consumer,Office Supplies,Appliances,97.84,2,"254.384,00"
CA-2017-140186,2017-09-29,PG-18820,Consumer,Furniture,Furnishings,51.75,1,"15.525,00"
CA-2017-140186,2017-09-29,PG-18820,Consumer,Office Supplies,Binders,"46.672,00",2,"163.352,00"
CA-2014-124856,2014-09-29,LD-17005,Consumer,Office Supplies,Storage,1395.54,9,"3.628.404,00"
CA-2014-124856,2014-09-29,LD-17005,Consumer,Furniture,Furnishings,117.36,4,"363.816,00"
CA-2014-124856,2014-09-29,LD-17005,Consumer,Office Supplies,Labels,"44.092,00",3,"8.694,00"
CA-2014-124856,2014-09-29,LD-17005,Consumer,Office Supplies,Paper,77.52,2,"379.848,00"
CA-2014-166716,2014-08-20,CR-12730,Consumer,Furniture,Chairs,"421.372,00",2,"-60.196,00"
CA-2014-123225,2014-07-11,MN-17935,Consumer,Technology,Phones,"575.968,00",4,"431.976,00"
CA-2014-123225,2014-07-11,MN-17935,Consumer,Office Supplies,Paper,"10.368,00",2,"1.602.746,00"
CA-2015-163440,2015-03-22,RD-19900,Consumer,Technology,Phones,"15.984,00",2,"32.143,00"
US-2017-106796,2017-05-12,JP-16135,Home Office,Office Supplies,Art,"10.272,00",3,"-125.642,00"
CA-2017-113873,2017-11-13,KE-16420,Corporate,Office Supplies,Storage,"61.792,00",4,"-39.292,00"
CA-2017-113873,2017-11-13,KE-16420,Corporate,Furniture,Bookcases,"2.059.992,00",3,"-272.646,00"
CA-2016-149783,2016-09-04,DL-13315,Consumer,Office Supplies,Paper,"12.192,00",3,"-274.570,00"
CA-2016-149783,2016-09-04,DL-13315,Consumer,Office Supplies,Appliances,"87.168,00",2,"1.924.312,00"
CA-2016-149783,2016-09-04,DL-13315,Consumer,Office Supplies,Art,"31.744,00",2,"521.781,00"
CA-2016-125017,2016-02-06,KB-16240,Corporate,Furniture,Furnishings,"132.224,00",4,"-181.808,00"
US-2015-163279,2015-03-22,JD-16150,Corporate,Office Supplies,Paper,105.52,4,"485.392,00"
US-2015-163279,2015-03-22,JD-16150,Corporate,Furniture,Furnishings,91.96,2,"156.332,00"
US-2015-163279,2015-03-22,JD-16150,Corporate,Technology,Phones,"1.487.976,00",3,"185.997,00"
CA-2015-150196,2015-07-02,SR-20740,Home Office,Office Supplies,Paper,19.44,3,"515.968,00"
US-2015-106495,2015-06-15,AC-10450,Consumer,Technology,Accessories,"11.672,00",1,"-7.295,00"
CA-2014-124730,2014-11-26,LS-17245,Consumer,Technology,Phones,279.96,4,"783.888,00"
CA-2014-124730,2014-11-26,LS-17245,Consumer,Office Supplies,Binders,"12.912,00",3,"1.791.972,00"
CA-2014-124730,2014-11-26,LS-17245,Consumer,Office Supplies,Binders,"17.088,00",4,"2.108.303,00"
CA-2014-124730,2014-11-26,LS-17245,Consumer,Office Supplies,Labels,93.15,9,"44.712,00"
CA-2014-124730,2014-11-26,LS-17245,Consumer,Office Supplies,Labels,11.52,4,"1.661.246,00"
CA-2017-117632,2017-05-12,CS-12175,Corporate,Office Supplies,Supplies,238.62,2,"2.127.265,00"
CA-2017-117632,2017-05-12,CS-12175,Corporate,Office Supplies,Appliances,7.77,1,"-336.355,00"
CA-2017-117632,2017-05-12,CS-12175,Corporate,Furniture,Tables,285.48,5,"-107.055,00"
CA-2017-117632,2017-05-12,CS-12175,Corporate,Office Supplies,Binders,"19.168,00",4,"1.019.911,00"
CA-2014-115056,2014-05-02,AR-10510,Consumer,Office Supplies,Appliances,"26.136,00",3,"2.813.100,00"
CA-2017-161067,2017-09-03,KB-16405,Home Office,Office Supplies,Paper,419.4,4,"201.312,00"
CA-2017-161067,2017-09-03,KB-16405,Home Office,Furniture,Chairs,"90.801,00",1,"141.246,00"
CA-2017-161067,2017-09-03,KB-16405,Home Office,Furniture,Chairs,"181.764,00",2,"-80.784,00"
CA-2017-161067,2017-09-03,KB-16405,Home Office,Office Supplies,Art,5.56,2,"2.224,00"
CA-2016-122063,2016-12-03,MM-17920,Consumer,Furniture,Tables,581.96,2,"1.047.528,00"
CA-2016-122063,2016-12-03,MM-17920,Consumer,Furniture,Chairs,29.98,1,"-348.227,00"
CA-2015-111206,2015-07-18,RF-19735,Consumer,Technology,Accessories,519.96,4,"1.767.864,00"
